date,title,content,source,keywords,url,scraped_at
2025/12/17,特朗普力挺加密货币引连锁反应，大量激进加密企业涌入股市，风险偏好上升,"12月17日消息，据《纽约时报》报道，随着美国总统特朗普公开拥抱加密货币，其政策和个人表态正深刻改变美国资本市场结构，大量以加密资产为核心的新型上市公司迅速涌现，同时也放大了市场风险。特朗普自称「首位加密总统」，上任后终止了此前对加密行业的强监管，推动亲加密立法，并多次公开为加密投资背书，甚至亲自推出名为 TRUMP 的迷因币。这一系列举动，使原本相对边缘的加密行业迅速进入主流金融体系。在此背景下，今年已有超过 250 家上市公司开始将加密货币纳入资产负债表，通过大量囤积比特币等数字资产来吸引投资者关注。 
一些公司甚至缺乏成熟主营业务，其核心「商业模式」就是持有加密资产并押注其价格上涨。分析指出，与以往加密牛市主要局限于交易所和散户不同，在特朗普政策推动下，加密风险正通过股票市场向更广泛的投资者扩散。监管收紧的退出、政治背书的强化以及上市公司结构性「加密化」，正在促使投资者承担更高波动性与估值风险。",Jinse,监管,https://www.jinse.cn/lives/491969.html,2025-12-20T11:51:39.67592+00:00
2025/12/17,彭博社：Binance正考虑重启Binance.US,12月17日消息，据彭博社报道，Binance联合创始人赵长鹏（CZ）虽无官方职务，但在获特朗普特赦后重拾影响力，支持其加密立场，并表示希望“让美国成为加密中心”。Binance正考虑重启Binance.US，包括减少赵的持股以缓解合规障碍；同时与BlackRock等美资巨头接洽，深化金融合作。赵此前因反洗钱问题认罪，但赦免令对其限制是否解除仍未明朗。,Jinse,"洗钱, 合规",https://www.jinse.cn/lives/491972.html,2025-12-20T11:51:39.126263+00:00
2025/12/17,精选CZ：尚未与特朗普总统有过交谈,金色财经报道，币安联创CZ在X平台发文表示，自己还没荣幸和特朗普总统进行过交谈。CZ此前表示任何声称可提供“上币”帮助的个人或机构均为诈骗，曾有一个国家的总统向他提出上币请求，也被他明确拒绝。,Jinse,诈骗,https://www.jinse.cn/lives/491974.html,2025-12-20T11:51:38.57999+00:00
2025/12/17,参议院银行委员会主席会见Coinbase等多家加密行业领军企业代表,金色财经报道，参议院银行委员会主席蒂姆・斯科特及工作人员与 Coinbase、Kraken、Chainlink、a16z和Ripple等多家加密行业领军企业代表会面，讨论委员会与民主党共同起草的文本。该会议代替原计划的市场结构标记听证会，委员会暂不打算在圣诞假期前对文本进行标记听证，而是计划在 2026 年初跟进，目前不确定文本是否公开及后续走向，此次会议对加密行业监管文本的确定意义重大。,Jinse,监管,https://www.jinse.cn/lives/491981.html,2025-12-20T11:51:37.990309+00:00
2025/12/17,Circle 和连连数字宣布合作探索下一代跨境支付方式,金色财经报道，Circle 与旗下子公司与持牌跨境支付服务商 LianLian Global 签署了一份谅解备忘录，Circle 通过其受监管实体发行 USDC。双方将探索基于稳定币的支付基础设施领域的合作机会。,Jinse,监管,https://www.jinse.cn/lives/491994.html,2025-12-20T11:51:37.243926+00:00
2025/12/16,精选美SEC主席：加密监管需在隐私与安全间取得平衡,金色财经报道，美国证券交易委员会（SEC）主席 Paul Atkins 表示，区块链在关联交易与发送方方面具有极强能力，若监管方向失当，加密生态可能被推向“有史以来最强大的金融监控架构”。他在 SEC 加密工作组第六次圆桌会议上警告，若政府将“每个钱包视为经纪商、每段代码视为交易所、每笔交易都要求上报”，将把行业变成“金融全景监狱”。Atkins 同时强调，仍存在一条在不牺牲个人隐私的前提下兼顾安全与创新的可行路径。围绕区块链隐私与监管边界的讨论正成为监管核心议题。,Jinse,监管,https://www.jinse.cn/lives/491699.html,2025-12-20T11:51:36.697783+00:00
2025/12/16,英国最高法院驳回130亿美元BSV案件上诉,金色财经报道，据市场消息，上周英国最高法院驳回了 BSV 投资者在一桩案件中提出的上诉，该案投资者试图向知名加密交易所索赔超 130 亿美元。此次上诉源于 2019 年币安和 Kraken 等主流加密交易所下架 BSV 代币后，BSV 代币价值不断下跌所造成的损失。最新诉讼程序及上诉许可由三位法院法官负责，最终法官们拒绝了此次上诉。上诉人——BSV Claims Limited——声称，代币被下架后价值立即下跌，且潜在增长受阻，这使代币持有者遭受了“即时且持续的影响”以及“错失增长效应”带来的损失。2024 年 7 月，英国竞争上诉法庭驳回了上诉人关于“错失增长效应”的主张，否定了 BSV 最终会增长到与比特币同等价值的假设。今年 5 月，上诉人试图重提该主张，但再次被驳回。,Jinse,下架,https://www.jinse.cn/lives/491702.html,2025-12-20T11:51:36.155987+00:00
2025/12/16,美国参议院将加密货币市场结构法案推迟到明年审议,金色财经报道，美国参议院银行委员会明年才会就界定联邦监管机构如何监管加密货币行业的市场结构立法举行修订听证会，此前，许多人希望在本周晚些时候举行听证会，但最终未能成行。该委员会发言人周一在一份声明中表示，“主席 Tim Scott 和参议院银行委员会已与民主党同僚就这项法案取得了重大进展”，但议员们仍在谈判。尽管此次推迟在预料之中，但对加密行业而言仍是一记重创。该行业至少希望看到一场修订听证会，毕竟原本期望在 2025 年出台一项全面新法，却未能取得更实质性的进展。目前尚不清楚议员们在新的一年里能多快重启谈判。国会假期结束后回归，首要任务是为美国政府提供资金，因为当前的一项拨款法案将于 1 月 30 日到期。假设政府不会再次停摆，议员们在明年中期选举成为首要任务之前，用于处理市场结构问题的时间仍然有限。,Jinse,监管,https://www.jinse.cn/lives/491703.html,2025-12-20T11:51:35.625035+00:00
2025/12/16,精选Grayscale发布2026年数字资产展望，预测比特币将创新高,"金色财经报道，Grayscale投资公司最新发布的《2026数字资产展望：机构时代的黎明》报告预测，比特币价格将在2026年上半年创下新的历史高点，同时""四年周期""理论可能终结。报告指出，宏观经济对替代价值储存的需求和监管环境改善将成为推动数字资产市场的两大支柱。 
研究团队预计美国将在2026年通过两党加密市场结构立法，深化区块链与传统金融的融合。报告强调，机构资本持续流入加密ETF产品，以及稳定币、资产代币化和DeFi应用的快速发展，将共同推动市场上行。 
Grayscale还列出2026年十大加密投资主题，包括货币替代需求增长、监管清晰度提高、稳定币扩张、资产代币化、隐私解决方案需求、AI与区块链融合等，并指出量子计算和数字资产国库对2026年市场影响有限。",Jinse,监管,https://www.jinse.cn/lives/491709.html,2025-12-20T11:51:35.093671+00:00
2025/12/16,日本的Startale和SBI将推出受监管的日元稳定币,金色财经报道，据市场消息，日本区块链基础设施公司 Startale Group 与日本金融集团 SBI Holdings 计划于 2026 年第二季度前推出一款受全面监管、与日元挂钩的稳定币，以支持全球结算。双方将根据一项新协议合作开发这种数字货币。Shinsei Trust & Banking 将负责该稳定币的发行与赎回管理，而作为持牌加密交易所的 SBI VC Trade 将负责其流通环节。这款日元稳定币将由一家信托银行发行，旨在用于全球结算和机构用途。Startale 将负责技术开发，SBI 则将专注于合规监管与发行推广。,Jinse,"监管, 合规",https://www.jinse.cn/lives/491713.html,2025-12-20T11:51:34.465927+00:00
2025/12/16,Avalanche 基金会在阿布扎比成立分布式账本技术实体,"金色财经报道，Avalanche 基金会近日宣布，在阿布扎比全球市场（ADGM）内正式设立分布式账本技术（简称DLT）基金会，以支持中东和北非（MENA）地区 Web3 应用普及、企业合作和生态系统发展。 
该 DLT 实体（AvalancheDLT 基金会）将作为 Avalanche 在该地区的主要区域性基金会，“在清晰且可信的监管框架下，支持相关项目、合作伙伴关系、政府倡议、企业参与和开发者拓展活动”。它还将整合现有的中东和北非地区相关倡议，“形成一个统一架构，以提高透明度和运营效率”。",Jinse,监管,https://www.jinse.cn/lives/491719.html,2025-12-20T11:51:33.904428+00:00
2025/12/16,精选美国银行报告：加密监管落地，银行正加速迈向链上未来,"金色财经报道，据CoinDesk报道，美国银行最新报告指出，随着美国加密监管从讨论转向实施阶段，美国银行业正迈向多年链上转型。美国货币监理署(OCC)已向五家数字资产公司授予有条件的国家信托银行执照，这标志着联邦层面开始接受稳定币和加密托管业务。 
FDIC预计本周将发布支付稳定币监管提案，根据GENIUS法案要求，相关规则需在2026年7月前完成并于2027年1月生效。美联储官员也表示正与其他银行监管机构合作制定稳定币发行人的资本、流动性和多样化标准。 
报告还提到摩根大通和新加坡星展银行正在探索公共和许可区块链上代币化价值转移的互操作框架。美国银行预测，未来债券、股票、货币市场基金和跨境支付可能迁移至链上，这将需要银行不仅熟悉区块链技术，还需愿意尝试代币化资产和链上结算。",Jinse,监管,https://www.jinse.cn/lives/491723.html,2025-12-20T11:51:33.118022+00:00
2025/12/16,Aether Games宣布正式关闭，加密游戏项目难以为继,"金色财经报道，Aether Games 官方宣布正式关闭运营。该项目在社交平台发布声明表示，尽管团队做出了各种努力和调整，但始终未能吸引到维持生存所需的玩家规模。项目方坦言，TGE（代币生成事件）期间是转折点，许多与 KOL、合作伙伴和顾问的交易被证明是不诚信的，导致严重资金流失。同时，主要交易所包括 KuCoin、Gate 和 Bybit 已发出 AEG 代币下架风险通知，使项目无法继续维持。 
Aether Games 还指出，加密游戏市场的高成本、高复杂性和安全风险是导致失败的关键因素。近期，项目遭遇多次黑客攻击尝试，其中一次成功入侵影响了部分用户。为防止更多诈骗风险，官方已决定关闭 Discord 社区。团队在告别信中建议未来的项目开发者应考虑小规模公平募资并专注于 DEX 流动性，而非依赖昂贵的承诺和不稳定的合作关系。",Jinse,"黑客, 攻击, 诈骗, 下架",https://www.jinse.cn/lives/491729.html,2025-12-20T11:51:32.58575+00:00
2025/12/16,布鲁克林男子冒充Coinbase客服实施1500万美元加密货币诈骗被捕,"金色财经报道，据Businessinsider报道，23岁布鲁克林居民Ronald Spektor因冒充Coinbase客户服务代表实施大规模诈骗被捕，目前正被关押在Rikers Island监狱，保释金设定为50万美元现金或100万美元债券。 
根据检方指控，Spektor从2023年4月开始，通过电话联系约100名Coinbase用户，谎称他们的资产面临风险，需要转移到""新钱包""保护。受害者信任后提供了种子短语（相当于密码的12至24个单词序列），导致加密货币被立即转移至嫌疑人控制的账户。 
调查显示，仅加利福尼亚州就有用户损失超过600万美元和100万美元。被盗资金中超过500万美元被追踪到嫌疑人的在线赌博账户，其余则被转换为现金或通过币币交换服务洗钱。 
执法部门在嫌疑人手机中发现大量证据，包括他在Discord平台上炫耀通过诈骗获利数百万美元的对话，以及与父母讨论如何隐藏犯罪所得的通信记录。 
Spektor面临重罪盗窃和洗钱等多项指控，每项最高可判25年监禁。其律师Todd Spodek表示，嫌疑人已对所有指控表示不认罪，并称这些指控""基于不完整信息""。",Jinse,"被盗, 盗窃, 执法, 洗钱, 诈骗",https://www.jinse.cn/lives/491731.html,2025-12-20T11:51:32.029462+00:00
2025/12/16,精选Bitwise CIO：2026年比特币将打破四年周期 创下历史新高,金色财经报道，12月16日Btwise首席投资官Matt Hougan发文表示，Bitwise将于明日发布2026年“十大预测”，其中三项重要预测为：1、比特币将打破四年周期，创下历史新高；2、比特币的波动性将低于英伟达；3、比特币与股票的相关性将会下降。Matt Hougan表示，根据四年周期理论，2026年应该是回调之年。但Bitwise认为这种情况不会发生。过去推动四年周期的因素——比特币减半、利率周期以及加密货币杠杆驱动的繁荣与萧条——已经明显弱于以往的周期。随着摩根士丹利、富国银行和美林证券等平台开始配置比特币，自2024年现货比特币ETF获批以来涌入加密货币领域的机构资本浪潮将在2026年加速发展。与此同时，随着华尔街和金融科技公司开始认真采用加密货币，加密货币也将开始受益于2024年大选后监管政策的向好转变。预计这些因素的综合作用将推动比特币创下历史新高，并将四年周期扫进历史的垃圾堆。,Jinse,监管,https://www.jinse.cn/lives/491738.html,2025-12-20T11:51:31.483792+00:00
2025/12/16,亚特兰大联储董事会已启动寻找下一任主席的程序,金色财经报道，继现任主席博斯蒂克将于2月底退休的消息传出后，亚特兰大联储董事会已启动寻找下一任主席的程序。根据《联邦储备法》，地区联储主席由该行的B类和C类董事选出，即那些不隶属于受监管金融机构的董事，最终人选必须得到华盛顿美联储理事会的批准。亚特兰大联储主席将在2027年成为负责制定利率的联邦公开市场委员会（FOMC）的票委。（金十）,Jinse,监管,https://www.jinse.cn/lives/491740.html,2025-12-20T11:51:30.955176+00:00
2025/12/16,SEC主席Paul Atkins警告加密货币或成金融监控工具,金色财经报道，SEC主席Paul Atkins于12月15日在SEC加密货币工作组的圆桌会议上警告，若监管不慎，加密货币可能成为金融监控工具。Paul Atkins 表示，区块链在关联交易与个体方面具有高效的能力，这引发了对政府权力过度干预的担忧。他提醒，若将每一个加密货币钱包和交易都视为监控对象，可能导致创建一套金融监控系统。Paul Atkins 同时指出，在国家安全需求与个人隐私之间，可以实现平衡。随着传统金融进入该领域，加密货币隐私的争论日益受到关注，且近期发生的刑事案件也凸显了监管挑战。,Jinse,监管,https://www.jinse.cn/lives/491746.html,2025-12-20T11:51:30.42419+00:00
2025/12/16,慢雾：发现加密交易所Azbitm存在潜在漏洞,"金色财经报道，慢雾向加密交易所Azbitm发送安全通知，称已发现其潜在漏洞，并已根据负责任披露原则提前通过私信联系，但尚未收到回复。 
慢雾提醒Azbitm尽快与其联系，以便协调后续步骤。",Jinse,漏洞,https://www.jinse.cn/lives/491749.html,2025-12-20T11:51:29.873674+00:00
2025/12/16,沃什政策主张：推进降息与缩表并行，通胀是美联储的一种选择,12月16日消息，随着特朗普亲信力推沃什出任下一任美联储主席，预测市场中押注沃什成为美联储新主席的概率已反超哈塞特，升至首位。德意志银行 Matthew Luzzetti 团队最新研报指出，若沃什当选美联储主席，他可能支持降息，同时推进资产负债表缩减（QT）。但两者并行的前提是监管改革能降低银行体系对储备金的需求，短期内能否实现仍存不确定性。作为鲍威尔的热门继任人选，沃什今年早些时候提出「通胀是一种选择」的观点，认为通胀并非由供应链或地缘政治所致，而是源于美联储自身的政策决策，呼吁美联储与财政部各司其职分别负责利率和财政账户，而美联储必须改革并回归维持价格稳定的核心使命。尽管批评政策，但他极度看好美国经济前景，认为 AI 和去监管化将带来类似 1980 年代的生产力爆发。履历方面，沃什为律师出身，曾于 2006 至 2011 年担任美联储理事，在全球金融危机期间发挥关键沟通作用。他长期批评过去 15 年美联储激进的资产负债表扩张政策，认为量化宽松偏离央行核心职能。目前，沃什是德鲁肯米勒家族办公室 Duquesne 的合伙人，同时担任胡佛研究所杰出访问学者及斯坦福商学院讲师，其横跨学术、监管与投资界的背景，使其在货币政策与金融市场领域具备广泛影响力。（华尔街见闻）,Jinse,监管,https://www.jinse.cn/lives/491753.html,2025-12-20T11:51:29.093539+00:00
2025/12/16,泰国央行：将试图监管线上黄金交易,金色财经报道，泰国央行：将试图监管线上黄金交易。,Jinse,监管,https://www.jinse.cn/lives/491755.html,2025-12-20T11:51:28.547156+00:00
2025/12/16,精选英国监管机构启动关于新加密货币规则的咨询,"据路透社报道，英国金融行为监管局（FCA）于周二就一系列针对加密货币行业的拟议规则展开广泛咨询。 
此前一天，英国政府表示将从2027年10月起对该行业实施监管。FCA公布相关提案的同时还发布了一项研究报告，报告显示，过去一年，持有加密货币的英国成年人比例下降了三分之一，从12%降至8%。 
FCA周二表示，其规则将涵盖加密资产的上市、制止内幕交易和操纵行为的措施、加密货币交易平台标准以及经纪商规则。该机构还就审慎要求、使加密货币质押风险更明晰的监管规定、为加密货币借贷双方提供更完善的保护，以及加密公司管理风险的潜在金融保障措施等事项展开咨询。 
FCA正就其提案征求意见，截止日期为2026年2月12日。该监管机构承诺将于明年年底前最终确定监管制度。",Jinse,监管,https://www.jinse.cn/lives/491756.html,2025-12-20T11:51:28.015532+00:00
2025/12/16,Tom Lee：加密市场潜力是目前的200倍，最好的时期尚未到来,金色财经报道，据CNBC报道，Fundstrat联合创始人兼BitMine董事长Tom Lee在接受采访时表示：“在加密货币领域，最好的时期尚未到来。因为如今仅有400万个比特币钱包持有价值1万美元以上的BTC，而全球有9亿个退休和证券经纪账户，每个账户约有1万美元。这意味着加密货币的市场潜力是目前的200倍。我认为之前市场对量子计算确实存在一些担忧，而且10月11日还发生了大规模去杠杆事件，但从基本面来看，今年在一个非常高的状态下收官。美国政府已通过对加密货币有利的立法和监管，而且华尔街对在区块链上构建金融产品表现了浓厚的兴趣，所以未来的方向和前景都非常清楚，有很高的可见度，但代币价格仍然是不确定的。”,Jinse,监管,https://www.jinse.cn/lives/491761.html,2025-12-20T11:51:27.474113+00:00
2025/12/16,Solana：过去一周频遭DDoS攻击，但未对网络性能造成影响,金色财经报道，Solana 官方发文称，在过去一周里，Solana 一直遭受持续的 DDoS 攻击，其规模是任何分布式系统历史上第四大。截至目前，这次攻击对 Solana 的网络性能没有造成任何影响。Solana 的设计目标，就是在这种极端情况下依然能够存活。,Jinse,攻击,https://www.jinse.cn/lives/491762.html,2025-12-20T11:51:26.929232+00:00
2025/12/16,Upbit 将下线 Groestlcoin 代币 GRS,"金色财经报道，Upbit 发布公告称，Groestlcoin（GRS）将被数字资产交易所协会（DAXA）的成员交易所下架。DAXA 成员交易所可能会采取措施保护用户，包括发布警告、将 GRS 指定为交易警示资产以及终止交易支持。 
Upbit 表示，将于韩国当地时间 2026 年 1 月 16 日 15:00 结束，自交易支持终止之日起 34 天（至 2026 年 2 月 19 日）内仍将支持提现。",Jinse,下架,https://www.jinse.cn/lives/491771.html,2025-12-20T11:51:26.390568+00:00
2025/12/16,金融稳定理事会：“影子银行”的增长速度是传统银行的两倍,金色财经报道，金融稳定理事会（FSB）周二表示，去年非银行金融部门在全球资产中所占份额增至51%，总额达256.8万亿美元，增长速度是传统银行业的两倍。非银行金融中介机构通常被称为“影子银行”，其中包括货币市场基金、对冲基金、私人信贷机构、养老基金和保险公司等。该行业的快速扩张日益成为监管机构关注的重点，他们担心其缺乏透明度，以及由此产生的风险问题可能会危及更广泛的金融市场。金融稳定委员会负责协调二十国集团（G20）经济体的金融监管规则，在其对该行业的年度评估报告中指出，非银行金融部门在全球资产中所占份额创下历史第二高位，与疫情前的水平相似。,Jinse,监管,https://www.jinse.cn/lives/491780.html,2025-12-20T11:51:25.850169+00:00
2025/12/16,西班牙监管机构制定加密货币平台MiCA过渡规则,"金色财经报道，西班牙国家证券监管机构 Comisión Nacional del Mercado de Valores (CNMV) 发布了一份专门的问答，阐述了其打算如何将欧盟加密资产市场监管条例 (MiCA) 付诸实践。该文件概述了加密货币公司在授权、通知、日常行为和过渡制度方面可以期待的内容，推动平台在MiCA生效时做出明确的“遵守或退出”的决定。此举使西班牙与其他欧盟成员国（如意大利）一道，积极利用MiCA的过渡性灵活性，而不是允许监管的不确定性长期存在。 
它阐述了哪些公司属于适用范围，MiCA 如何与现有的国家注册进行交互，以及实体应如何处理 CNMV 已经制定的授权和通知流程。问答还解释了在过渡期内应如何处理与授权相关的通知和跨境活动，并强调企业必须认真对待过渡期限。",Jinse,监管,https://www.jinse.cn/lives/491799.html,2025-12-20T11:51:25.309579+00:00
2025/12/16,央行上海总部：数字人民币不具有炒作空间 谨防上当受骗,金色财经报道，12月16日，中国人民银行上海总部提示，数字人民币是数字形式的法定货币，采用“央行-数字人民币业务运营机构”双层运营架构，未设立任何民间推广中心，不存在数字人民币推广员考试。数字人民币不具有炒作空间，不存在所谓“兑换补贴”或“流水返佣”，不会鼓吹高额佣金或炒币高回报，不会诱导用户泄露个人敏感信息和参与传销。面对承诺“高额回报”“稳赚不赔”的所谓“数字人民币投资”，要保持清醒，切勿轻信，谨防上当受骗，避免自身经济利益损失。如疑似遭遇诈骗，应立即报警处理。（央行上海总部）,Jinse,诈骗,https://www.jinse.cn/lives/491819.html,2025-12-20T11:51:24.77822+00:00
2025/12/16,精选Bitwise认为2026年处于加密货币牛市并发布十大预测,"金色财经报道，Bitwise认为2026年将是加密货币牛市的一年。从机构采用到监管进步，加密货币目前积极的趋势过于强劲，难以长期被压制。以下是Bitwise对未来一年的十大预测。 
预测 1：比特币将打破四年周期，创下历史新高。 
预测 2：比特币的波动性将低于英伟达。 
预测 3：ETF将购入超过100%的比特币、以太坊和Solana的新增供应，因为机构需求正在加速增长。 
预测 4：加密货币股票的表现将优于科技股。 
预测 5：Polymarket 的未平仓合约量将创下历史新高，超过 2024 年大选时的水平。 
预测 6：稳定币将被指责破坏新兴市场货币的稳定。 
预测 7：链上金库（又称“ETF 2.0”）的资产管理规模将翻一番。 
预测 8：以太坊和 Solana 将创下历史新高（如果 CLARITY 法案获得通过）。 
预测9：常春藤盟校一半的捐赠基金将投资加密货币。 
预测10：美国将推出超过100只加密货币挂钩ETF。 
额外预测：比特币与股票的相关性将会下降。",Jinse,监管,https://www.jinse.cn/lives/491820.html,2025-12-20T11:51:24.22899+00:00
2025/12/16,a16z Crypto：CFTC应该澄清区块链协议和应用规则,金色财经报道，a16z Crypto发文表示，美国商品期货交易委员会（CFTC）应该澄清区块链协议和应用规则并以此保护开发者，CFTC八月启动“加密货币冲刺计划”（Crypto Sprint）旨在为数字资产市场提供监管指引并促进创新，a16z Crypto认为CFTC应明确声明区块链网络、智能合约协议及其开发者均不受《商品交易法》（CEA）注册要求的约束，并且提供不采取行动豁免和/或解释性指南，明确应用程序在哪些情况下不属于需要向CFTC注册的活动。同时还应该行正式的规则制定和/或采取豁免救济措施，以提供安全港或创新豁免。,Jinse,监管,https://www.jinse.cn/lives/491822.html,2025-12-20T11:51:23.695571+00:00
2025/12/15,Uniswap创始人：Solana上CEX的交易活动本质上是在与DEX竞争，其业务模式类似于跨链桥,"金色财经报道，Uniswap创始人Hayden Adams在X平台发文表示，关于Base/Solana跨链桥风波的迟到观点如下： 
Solana是否将中心化交易所（CEX）上线Solana生态资产的行为，视作企图虹吸流动性、与之竞争的“吸血式攻击”？中心化交易所（CEX）的相关交易行为，实则与Solana链上的去中心化交易所（DEX）形成竞争关系——这类交易只会产生资产的链上转入与转出记录，和跨链桥的业务模式如出一辙。",Jinse,攻击,https://www.jinse.cn/lives/491531.html,2025-12-20T11:51:23.151159+00:00
2025/12/15,精选巴克莱：若无重磅催化因素，2026年加密货币市场将迎来 “下行之年”,金色财经报道，巴克莱银行预测，2026年加密货币交易量或将走低，目前尚无明确的催化因素能够提振市场活跃度。该行指出，现货市场的增速放缓，正给Coinbase、Robinhood这类面向散户的平台带来营收压力。尽管短期内市场面临多重阻力，但监管层面的明朗化——包括待审议的市场结构相关法案 —— 或将为市场的长期增长奠定格局。,Jinse,监管,https://www.jinse.cn/lives/491533.html,2025-12-20T11:51:22.595346+00:00
2025/12/15,Willy Woo：如果发生量子攻击，比特币OG将会买入中本聪的BTC储备,"金色财经报道，周六，社交媒体上围绕量子计算机可能对中本聪（Satoshi Nakamoto）的比特币持仓造成的影响展开了一场讨论。假设量子计算机成功破解中本聪的钱包，并将这些比特币抛售到市场上，可能会对市场产生巨大冲击。 
这场讨论源于YouTuber Josh Otten分享的一张比特币价格图表，图中显示BTC价格暴跌至3美元。他表示，如果出现一台足够强大的量子计算机，盗取了这位匿名比特币创始人约100万枚BTC并将其出售，这种情况并非不可能。 
对此，长期比特币持有者Willy Woo表示：“许多OG会在这种闪崩中选择买入。比特币网络会继续存活；大多数比特币并不会立刻受到威胁。”",Jinse,攻击,https://www.jinse.cn/lives/491542.html,2025-12-20T11:51:22.0206+00:00
2025/12/15,英国财政部正制定监管加密货币市场新规,"金色财经报道，英国财政部正在制定相关规则，要求加密货币公司遵守一系列标准，并由金融行为监管局（FCA）负责监管。加密货币将根据 2027 年生效的立法，以类似其他金融产品的方式受到监管。 
英国政府官员一直推动对加密市场进行改革。随着加密货币作为投资和支付手段的普及，该市场规模迅速扩大。由于加密货币此前并未像股票、基金等传统金融产品那样受到同等监管，消费者在许多情况下无法享有同等水平的保护。 
英国政府表示，新规将提升加密行业的透明度，增强消费者信心，并有助于更容易识别可疑活动、实施制裁以及追究企业责任。（《卫报》）",Jinse,监管,https://www.jinse.cn/lives/491551.html,2025-12-20T11:51:21.466381+00:00
2025/12/15,Coinbase CEO：加密货币有助于建立产权保障、健全货币体系及自由贸易环境,金色财经报道，Coinbase 首席执行官 Brian Armstrong 发推表示，加密货币有助于建立产权保障、健全货币体系及自由贸易环境。但它并非万能的，我们仍然需要推进去监管、消除腐败等制度层面的改革。,Jinse,监管,https://www.jinse.cn/lives/491561.html,2025-12-20T11:51:20.887536+00:00
2025/12/15,Kaiko：币安市场主导地位恐构成系统性风险,"金色财经报道，据 DLnews 报道，Kaiko 最新报告显示，加密市场流动性过度集中于币安等少数平台，构成显著的结构性、运营和法律风险。报告警告，尽管币安是全球最大交易所(现货交易量 153 亿美元、衍生品未平仓合约 270 亿美元)，但该平台未获正式监管、曾因反洗钱不力在美被定罪，且未持有欧盟 MiCA 牌照。 
10 月加密市场暴跌曾导致 190 亿美元期货仓位爆仓，币安出现价格偏离和账户访问问题。Kaiko 研究员指出，币安若发生运营、法律或技术冲击，可能引发全市场剧烈波动。",Jinse,"监管, 洗钱, 牌照",https://www.jinse.cn/lives/491564.html,2025-12-20T11:51:20.34007+00:00
2025/12/15,瑞士AMINA银行成首家上线Ripple支付的欧洲银行,"金色财经报道，据CCN报道，受瑞士FINMA监管的加密银行AMINA成为首家正式上线Ripple支付跨境结算方案的欧洲银行。该整合将区块链结算与传统银行系统连接，允许客户在受监管框架内高效跨境转账。 
AMINA首席产品官Myles Harrison表示，传统代理银行网络无法同时支持法币和稳定币轨道，而Ripple技术显著提升银行能力，降低跨境摩擦，助力加密原生客户保持竞争优势。",Jinse,监管,https://www.jinse.cn/lives/491573.html,2025-12-20T11:51:19.761835+00:00
2025/12/15,朝鲜黑客利用“假Zoom会议”实施大规模加密货币盗窃,"金色财经报道，据Cointelegraph报道，安全研究人员TaylorMonahan警告，黑客通过假冒熟人发送Telegram消息，邀请受害者参加Zoom会议，随后以音频问题为由发送含恶意软件的""补丁""文件。该手法已造成超3亿美元损失，现已成为每日多发威胁。",Jinse,"黑客, 恶意软件, 盗窃",https://www.jinse.cn/lives/491575.html,2025-12-20T11:51:19.159658+00:00
2025/12/15,Base联创涉嫌为RUG代币引流，遭社区强烈抨击,"12月15日消息，Base 联创 Jesse 昨日于社交平台为劣迹斑斑的 Soulja Boy 发行 RUG 代币引流并投入资金支持，引发社区强烈抨击。ZachXBT 质疑称，「为什么要给 SouljaBoy 提供平台去诈骗新用户？」 
ZachXBT 早在 2023 年 4 月就发文披露，「Soulja Boy 是加密社区里最肆无忌惮的推广者之一。在我的研究中，我发现他共参与了 73 次推广、16 个 NFT 项目发行，其中相当一部分都是骗局。」 
而 Jesse 同样曾喊单多种 MEME 币，例如「Base is for everyone」事件（暴涨至 2000 万市值随后急跌 90%）代币及其个人代币 jesse（社区称该代币为 Base 史上最失败的公平发射），其推广的代币往往伴随短期投机热度，但长期表现和投资回报并不稳定。",Jinse,诈骗,https://www.jinse.cn/lives/491579.html,2025-12-20T11:51:18.64353+00:00
2025/12/15,ZachXBT：edgeX与加密交易平台MEXC存在高度关联,"12月15日消息，ZachXBT发文披露称，其在调查中注意到去中心化衍生品交易平台edgeX与围绕MEXC活跃的一些做市与资金网络存在明显关联。同时，他提出一种工作假设认为，该网络或与此前通过JellyJelly、Zerebro等项目对Hyperliquid发起的相关攻击行为存在关联。 
目前上述判断仍基于链上与交易行为分析，尚待进一步证据确认。而Amber Group在其加速器计划amber.ac的发布中明确将edgeX列为首批孵化项目之一，同时官方X帐号也自称是由Amber Group孵化的无权限流动性网络。",Jinse,攻击,https://www.jinse.cn/lives/491580.html,2025-12-20T11:51:18.105725+00:00
2025/12/15,赵长鹏：不持有法币，日常使用加密货币挂钩Visa卡,金色财经报道，据市场消息：赵长鹏在接受巴基斯坦加密货币监管机构负责人采访时表示，不持有法币，现金也很少，日常使用一张与加密货币挂钩的 Visa卡作为与法币世界的接口。赵长鹏指出，加密货币比法币更具波动性，但如果以加密货币为基准，赵长鹏能忍受小时级或日级的价格变化。,Jinse,监管,https://www.jinse.cn/lives/491582.html,2025-12-20T11:51:17.571953+00:00
